ID	Taxonomy
K00261	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K00271	vdh; valine dehydrogenase (NAD+) [EC:1.4.1.23]
K00273	DAO, aao; D-amino-acid oxidase [EC:1.4.3.3]
K00274	MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K00284	E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00288	MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]
K00293	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
K00298	ceo; N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]
K00299	ssuE; FMN reductase [EC:1.5.1.38]
K00303	soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]
K00304	soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K00305	soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
K00306	PIPOX; sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7]
K00311	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K00313	fixC; electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]
K00314	SARDH; sarcosine dehydrogenase [EC:1.5.8.3]
K00315	DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
K00316	spdH; spermidine dehydrogenase [EC:1.5.99.6]
K00317	dmd-tmd; dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]
K00319	mtd; methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]
K00333	nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]
K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]
K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
K00355	NQO1; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K00356	E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K00362	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K00363	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K00364	E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]
K00365	uaZ; urate oxidase [EC:1.7.3.3]
K00367	narB; ferredoxin-nitrate reductase [EC:1.7.7.2]
K00368	nirK; nitrite reductase (NO-forming) [EC:1.7.2.1]
K00372	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K00374	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]
K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K00382	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K00383	GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K00384	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
K00385	asrC; anaerobic sulfite reductase subunit C
K00387	SUOX; sulfite oxidase [EC:1.8.3.1]
K00389	yidH; putative membrane protein
K00394	aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]
K00395	aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]
K00399	mcrA; methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]
K00401	mcrB; methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]
K00402	mcrG; methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]
K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV
K00423	E1.10.3.3; L-ascorbate oxidase [EC:1.10.3.3]
K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:1.10.3.14]
K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:1.10.3.14]
K00427	lldP, lctP; L-lactate permease
K00428	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]
K00432	gpx; glutathione peroxidase [EC:1.11.1.9]
K00433	cpo; non-heme chloroperoxidase [EC:1.11.1.10]
K00435	hemQ; Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]
K00436	hoxH; NAD-reducing hydrogenase large subunit [EC:1.12.1.2]
K00437	hydB; [NiFe] hydrogenase large subunit [EC:1.12.2.1]
K00441	frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
K00446	dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K00448	pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]
K00449	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]
K00450	E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]
K00452	HAAO; 3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]
K00456	CDO1; cysteine dioxygenase [EC:1.13.11.20]
K00457	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K00464	diox1; all-trans-8-apo-beta-carotenal 15,15-oxygenase [EC:1.13.11.75]
K00466	iaaM; tryptophan 2-monooxygenase [EC:1.13.12.3]
K00467	E1.13.12.4; lactate 2-monooxygenase [EC:1.13.12.4]
K00469	MIOX; inositol oxygenase [EC:1.13.99.1]
K00471	E1.14.11.1; gamma-butyrobetaine dioxygenase [EC:1.14.11.1]
K00477	PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18]
K00480	E1.14.13.1; salicylate hydroxylase [EC:1.14.13.1]
K00481	pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
K00484	hpaC; flavin reductase (NADH) [EC:1.5.1.36]
K00486	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
K00491	nos; nitric-oxide synthase, bacterial [EC:1.14.14.47]
K00493	E1.14.14.1; unspecific monooxygenase [EC:1.14.14.1]
K00496	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]
K00501	TH; tyrosine 3-monooxygenase [EC:1.14.16.2]
K00505	TYR; tyrosinase [EC:1.14.18.1]
K00507	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
K00510	HMOX1; heme oxygenase 1 [EC:1.14.14.18]
K00511	SQLE, ERG1; squalene monooxygenase [EC:1.14.14.17]
K00514	ZDS, crtQ; zeta-carotene desaturase [EC:1.3.5.6]
K00523	ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]
K00529	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K00531	anfG; nitrogenase delta subunit [EC:1.18.6.1]
K00532	E1.12.7.2; ferredoxin hydrogenase [EC:1.12.7.2]
K00534	E1.12.7.2S; ferredoxin hydrogenase small subunit [EC:1.12.7.2]
K00544	BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]
K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K00555	TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
K00556	trmH; tRNA (guanosine-2-O-)-methyltransferase [EC:2.1.1.34]
K09957	5384.50	5622.83	6761.75	K09957; uncharacterized protein
K00822	5451.17	6166.25	6760.59	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K06145	5322.07	6754.80	5106.63	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
K05819	6468.99	4896.41	6752.27	mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter
K01181	2860.25	3237.25	6743.18	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]
K07147	6736.74	6540.30	5710.55	msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
K09992	5882.55	6736.46	5647.67	K09992; uncharacterized protein
K03198	4001.17	4264.83	6727.92	virB3, lvhB3; type IV secretion system protein VirB3
K18303	4543.16	3314.63	6723.50	mexK; multidrug efflux pump
K08969	1790.24	1153.21	6717.40	mtnE, mtnV; aminotransferase [EC:2.6.1.-]
K06314	1817.84	1102.00	6712.72	rsfA; prespore-specific regulator
K06991	6554.00	6711.01	4255.84	K06991; uncharacterized protein
K02473	4710.83	4656.18	6709.67	wbpP; UDP-N-acetylglucosamine 4-epimerase [EC:5.1.3.7]
K06333	6700.06	6279.58	5717.02	cotJB; spore coat protein JB
K09915	2798.39	3141.95	6697.96	K09915; uncharacterized protein
K08693	1046.24	1101.21	6688.90	yfkN; 2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase / 5-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]
K00557	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
K00561	ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]
K00563	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K00569	TPMT, tpmT; thiopurine S-methyltransferase [EC:2.1.1.67]
K00570	pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00575	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K00578	mtrB; tetrahydromethanopterin S-methyltransferase subunit B [EC:2.1.1.86]
K00579	mtrC; tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]
K00580	mtrD; tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]
K00581	mtrE; tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]
K00582	mtrF; tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86]
K00586	DPH5; diphthine methyl ester synthase [EC:2.1.1.314]
K00594	xyoA, aldO; alditol oxidase [EC:1.1.3.41]
K00595	cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
K00598	tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K00603	fctD; glutamate formiminotransferase [EC:2.1.2.5]
K00605	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K00606	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K00608	pyrBI; aspartate carbamoyltransferase [EC:2.1.3.2]
K00610	pyrI; aspartate carbamoyltransferase regulatory subunit
K00611	OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K00612	E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]
K00619	argA; amino-acid N-acetyltransferase [EC:2.3.1.1]
K00624	E2.3.1.7; carnitine O-acetyltransferase [EC:2.3.1.7]
K00625	E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]
K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K00631	plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
K00632	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
K00638	catB; chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]
K00639	kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K00640	cysE; serine O-acetyltransferase [EC:2.3.1.30]
K00643	E2.3.1.37, ALAS; 5-aminolevulinate synthase [EC:2.3.1.37]
K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]
K00656	E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]
K00657	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K00663	aacA; aminoglycoside 6-N-acetyltransferase [EC:2.3.1.82]
K10553	9753.50	10337.34	11774.92	frcC; fructose transport system permease protein
K10552	9753.50	10339.34	11774.92	frcB; fructose transport system substrate-binding protein
K00360	6702.75	6459.98	11756.67	nasB; assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]
K02191	9934.78	11739.12	7856.57	cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]
K03399	9932.28	11736.12	7855.57	cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]
K16168	9776.59	9898.25	11733.22	bpsB, srsB; methyltransferase
K15527	8763.33	11724.34	7145.67	K15527; cysteate synthase [EC:2.5.1.76]
K06407	8154.52	7083.48	11723.04	spoVAE; stage V sporulation protein AE
K02182	11711.40	5755.54	8625.26	caiC; carnitine-CoA ligase [EC:6.2.1.48]
K00500	10505.65	11036.80	11707.29	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K15510	11121.00	11696.00	7277.50	fgd1; coenzyme F420-dependent glucose-6-phosphate dehydrogenase [EC:1.1.98.2]
K00983	4130.34	2608.00	11692.00	neuA; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]
K11963	11245.73	11688.69	11611.87	urtE; urea transport system ATP-binding protein
K02041	10121.40	10323.86	11682.54	phnC; phosphonate transport system ATP-binding protein [EC:3.6.3.28]
K07502	6574.09	4321.66	11677.21	yprB; uncharacterized protein
K11960	11226.23	11676.69	11610.37	urtB; urea transport system permease protein
K09779	8791.48	7813.87	11671.43	K09779; uncharacterized protein
K07699	7777.62	6873.79	11669.92	spo0A; two-component system, response regulator, stage 0 sporulation protein A
K11961	11148.73	11523.19	11667.37	urtC; urea transport system permease protein
K01464	11650.19	9973.43	9037.83	DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]
K07649	7294.07	10114.94	11635.60	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
K01223	11605.69	8866.17	9984.72	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]
K01584	3366.83	3959.29	11600.10	adiA; arginine decarboxylase [EC:4.1.1.19]
K04655	11598.54	9413.63	7616.07	hypE; hydrogenase expression/formation protein HypE
K01144	10031.17	11586.33	8249.92	E3.1.11.5; exodeoxyribonuclease V [EC:3.1.11.5]
K01788	4067.55	2987.09	11576.18	nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K00004	8900.68	10373.45	11568.47	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]
K06377	2697.74	1457.20	11563.74	spo0M; sporulation-control protein
K06378	7963.97	7008.66	11551.58	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
K19411	8605.02	7557.65	11550.75	mcsA; protein arginine kinase activator
K06445	7020.73	5681.81	11527.79	fadE; acyl-CoA dehydrogenase [EC:1.3.99.-]
K16789	9695.05	8576.08	11518.74	thiT; thiamine transporter
K04691	4573.73	3293.42	11501.62	hhoB, degS; serine protease DegS [EC:3.4.21.-]
K01820	3893.25	3818.82	11484.59	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
K00483	4771.34	4338.70	11469.32	hpaB; 4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]
K15984	4758.23	3413.59	11435.87	rsmJ; 16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]
K16872	5239.66	4243.38	11419.00	E2.3.1.207; beta-ketodecanoyl-[acyl-carrier-protein] synthase [EC:2.3.1.207]
K05800	9655.41	11409.20	8236.46	ybaO; Lrp/AsnC family transcriptional regulator
K10670	11406.89	8830.72	4918.77	grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]
K00171	9066.83	11399.84	7239.67	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
K01578	11382.00	6038.92	6088.67	MLYCD; malonyl-CoA decarboxylase [EC:4.1.1.9]
K05311	7120.32	6488.09	11380.83	cggR; central glycolytic genes regulator
K07300	11343.64	10277.82	10701.24	chaA, CAX; Ca2+:H+ antiporter
K03464	7293.91	7183.13	11343.50	catC; muconolactone D-isomerase [EC:5.3.3.4]
K14743	10851.25	11327.25	9282.00	mycP; membrane-anchored mycosin MYCP [EC:3.4.21.-]
K03827	2543.65	2412.47	11316.74	yjaB; putative acetyltransferase [EC:2.3.1.-]
K15923	9914.56	11312.50	8611.25	AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]
K07033	9323.66	11309.68	7098.34	K07033; uncharacterized protein
K13540	10789.75	11288.25	8405.00	cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]
K06406	7934.22	7064.08	11285.74	spoVAD; stage V sporulation protein AD
K06405	7931.22	7064.08	11285.74	spoVAC; stage V sporulation protein AC
K04652	11270.86	9035.91	6591.76	hypB; hydrogenase nickel incorporation protein HypB
K03181	4908.73	3672.59	11269.12	ubiC; chorismate--pyruvate lyase [EC:4.1.3.40]
K07192	5286.49	4709.41	11264.96	FLOT; flotillin
K03415	5238.49	4281.32	11223.01	cheV; two-component system, chemotaxis family, chemotaxis protein CheV
K10543	10586.99	11214.28	10987.72	xylF; D-xylose transport system substrate-binding protein
K03388	8673.56	11187.38	7172.24	hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
K01186	5384.61	5293.49	11160.41	NEU1; sialidase-1 [EC:3.2.1.18]
K09777	10916.53	11160.24	6203.64	K09777; uncharacterized protein
K02588	9035.88	11157.67	7108.48	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]
K03580	4410.23	3228.09	11152.62	hepA; ATP-dependent helicase HepA [EC:3.6.4.-]
K06385	7775.02	7157.48	11148.60	spoIIP; stage II sporulation protein P
K07273	8930.21	8909.11	11143.59	acm; lysozyme
K06416	11140.12	8663.49	10968.36	spoVS; stage V sporulation protein S
K04654	11139.61	8919.85	7126.26	hypD; hydrogenase expression/formation protein HypD
K11179	5166.03	3814.49	11133.92	tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]
K00320	10133.83	11124.84	8600.17	mer; 5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
K01707	3950.75	4645.83	11114.84	kdgD; 5-dehydro-4-deoxyglucarate dehydratase [EC:4.2.1.41]
K01959	8622.83	11089.34	7909.67	pycA; pyruvate carboxylase subunit A [EC:6.4.1.1]
K00200	8691.15	11080.35	7068.01	fwdA, fmdA; formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]
K03205	9485.61	11069.34	10821.23	virD4, lvhD4; type IV secretion system protein VirD4
K01914	10352.63	11053.27	7256.29	asnA; aspartate--ammonia ligase [EC:6.3.1.1]
K06972	5095.07	3808.15	11047.05	PITRM1, PreP, CYM1; presequence protease [EC:3.4.24.-]
K07394	4454.33	3310.05	11043.83	K07394; SM-20-related protein
K10227	10430.00	11038.91	6456.09	smoE, mtlE; sorbitol/mannitol transport system substrate-binding protein
K00065	4232.87	4904.80	11028.30	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
